Class ID,Class Name,Easy Accuracy,Hard Accuracy,Drop
10,"brambling, Fringilla montifringilla",0.8771929824561403,0.8240740740740741,0.05311890838206623
100,"black swan, Cygnus atratus",1.0,0.9108910891089109,0.08910891089108908
102,"echidna, spiny anteater, anteater",0.5126050420168067,0.10377358490566038,0.4088314571111463
128,"black stork, Ciconia nigra",0.9358974358974359,0.927007299270073,0.008890136627362932
130,flamingo,0.9180327868852459,0.8514851485148515,0.06654763837039446
133,bittern,0.8404255319148937,0.6190476190476191,0.2213779128672746
144,pelican,0.9701492537313433,0.9387755102040817,0.03137374352726163
150,sea lion,0.9482758620689655,0.9433962264150944,0.004879635653871173
16,bulbul,0.02459016393442623,0.016574585635359115,0.008015578299067114
20,"water ouzel, dipper",0.9209486166007905,0.7407407407407407,0.18020787586004983
23,Vulture,0.8888888888888888,0.8469387755102041,0.041950113378684706
275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.9950980392156863,0.9722222222222222,0.022875816993464082
276,"hyena, hyaena",0.8558823529411764,0.76,0.09588235294117642
277,"red fox, Vulpes vulpes",0.6619718309859155,0.6761904761904762,-0.014218645204560731
279,"Arctic fox, white fox, Alopex lagopus",0.8032786885245902,0.18376068376068377,0.6195180047639064
290,"jaguar, panther, Panthera onca, Felis onca",0.53125,0.3273542600896861,0.2038957399103139
291,"lion, king of beasts, Panthera leo",0.937984496124031,0.7782805429864253,0.15970395313760566
293,"cheetah, chetah, Acinonyx jubatus",1.0,0.8942307692307693,0.10576923076923073
296,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",1.0,0.9454545454545454,0.054545454545454564
30,"bullfrog, Rana catesbeiana",0.9516728624535316,0.7987012987012987,0.15297156375223286
305,dung beetle,0.8,0.5212765957446809,0.27872340425531916
316,"cicada, cicala",0.8275862068965517,0.625,0.2025862068965517
33,"loggerhead, loggerhead turtle, Caretta caretta",0.7429906542056075,0.6593406593406593,0.08364999486494817
337,beaver,0.9029126213592233,0.89,0.01291262135922333
349,"bighorn, bighorn sheep, cimarron",0.7473684210526316,0.6979166666666666,0.04945175438596494
357,mink,0.7922077922077922,0.5294117647058824,0.2627960275019099
360,otter,0.8702290076335878,0.7428571428571429,0.1273718647764449
37,"box turtle, box tortoise",0.9692307692307692,0.90625,0.06298076923076923
39,"common iguana, iguana, Iguana iguana",0.86,0.6495726495726496,0.2104273504273504
41,"whiptail, whiptail lizard",0.8704453441295547,0.69,0.1804453441295547
42,agama,0.823170731707317,0.6099290780141844,0.21324165369313264
49,"African crocodile, Nile crocodile, Crocodylus niloticus",0.9,0.7654320987654321,0.13456790123456797
54,"hognose snake, puff adder, sand viper",0.13471502590673576,0.024390243902439025,0.11032478200429674
56,"king snake, kingsnake",0.6504424778761062,0.5876288659793815,0.06281361189672474
57,"garter snake, grass snake",0.9743589743589743,0.4122448979591837,0.5621140763997907
58,water snake,0.8609271523178808,0.24691358024691357,0.6140135720709672
70,"harvestman, daddy longlegs, Phalangium opilio",0.8483033932135728,0.576,0.2723033932135729
71,scorpion,0.9113924050632911,0.7027027027027027,0.20868970236058837
76,tarantula,0.9650655021834061,0.8525641025641025,0.11250139961930361
79,centipede,0.95,0.875,0.07499999999999996
80,black grouse,0.6666666666666666,0.4728682170542636,0.19379844961240306
81,ptarmigan,0.9649122807017544,0.7575757575757576,0.20733652312599682
83,"prairie chicken, prairie grouse, prairie fowl",0.9252336448598131,0.5813953488372093,0.34383829602260374
89,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",0.9738562091503268,0.9292929292929293,0.0445632798573975
9,"ostrich, Struthio camelus",0.9509803921568627,0.9642857142857143,-0.013305322128851604
